point	20	2	0	5	12976.083358860227	21345.466366746772	298.00000000000006	12970	21342
point	19	3	2	5	4720.438691256582	17523.59819155004	252.25	4828	17320
disappearpoint	18	2	0	5	13680.0	27702.0	0.0	13680	27702
point	17	3	1	5	15233.885006652898	22474.83427050766	198.0	15229	22486
point	16	3	0	5	18097.257924192534	25188.714617691854	132.0	17719	24776
point	15	3	1	5	10195.34307983036	7714.706364055933	298.0	10185	7962
point	14	4	1	5	5828.084840260277	14456.678526209049	504.5	5756	14288
point	13	4	0	5	12361.862852586797	22360.546197547275	298.0	12395	22279
point	12	4	0	5	2153.291361487802	22066.245137811522	132.0	2569	21983
point	11	4	1	5	11855.22512657401	26294.7849101078	298.0	11784	26291
point	10	4	5	5	9657.784746114712	12863.672510362221	31.53125	9703	12834
point	9	5	2	5	18660.11372352845	13417.77293032514	132.0	18642	13127
point	8	5	0	5	7028.282186967826	17983.38036449464	672.0	7062	17989
disappearpoint	7	4	2	5	16155.0	22964.0	0.0	16155	22964
point	6	5	0	5	11962.378223751673	25620.34973797295	298.0	11973	25151
point	5	5	0	5	13943.703392030395	20801.62263225371	672.0	13308	20551
point	4	6	1	5	15666.296198184109	7503.385815012386	298.0	15694	7590
point	3	6	1	5	11423.205126979858	15601.689741261729	504.5	11416	15588
point	2	6	2	5	11359.011942821431	28874.484611559714	252.25	11321	28824
point	1	6	0	5	14714.74191875037	12921.89283861648	447.99999999999994	14816	13034
point	0	6	0	5	16036.53809978866	14094.319285031701	672.0	15972	14104
newpoint	25	1	1	5	5503.0	15933.0	298.0	5657	16009
newpoint	26	1	1	5	8833.0	23758.0	504.50000000000006	9010	23682
newpoint	27	1	2	5	7065.0	12912.0	252.24999999999997	7181	12769
newpoint	28	1	0	5	8386.0	12660.0	448.0	8393	12673
newpoint	29	1	1	5	3871.0	14482.0	298.0	3812	14609
point	29	2	1	6	3863.79419040766	14755.174161892732	298.0	3924	14852
point	28	2	0	6	8613.24323966288	13046.074271040237	448.0	8631	13076
point	27	2	2	6	7193.780039382159	12702.092734999287	252.25	7232	12502
point	26	2	1	6	9277.032813808279	23520.927371573944	504.5	9319	23495
point	25	2	1	6	5779.629226145565	16039.093061630814	298.0	5820	16049
point	22	3	0	6	6915.998161314102	13182.99080657051	448.0	6929	13248
point	21	3	1	6	8064.379593036557	18270.18106462873	298.0	7980	18219
point	20	3	0	6	13030.623210941945	21058.871715128505	298.0	13058	20962
point	19	4	2	6	4844.443401193969	17313.38867112301	252.25	5039	17354
point	24	3	5	6	7598.2001949429305	8426.60138035647	31.53125	7682	8321
point	17	4	1	6	15086.249104390707	22555.805822480554	298.0	15061	22555
point	16	4	0	6	18008.07044900486	25091.402777355503	132.0	17719	24776
point	15	4	1	6	10188.561120407277	8012.3644171886335	298.0	10192	8061
point	14	5	1	6	6068.1988130157515	14362.92771512378	504.50000000000006	6456	14456
point	13	5	0	6	12514.508195398503	22116.866279189457	298.0	12577	22074
point	12	5	0	6	2282.7218153170693	22040.326850415364	132.0	2569	21983
point	11	5	1	6	11570.413073361484	26215.526100902025	298.0	11505	26185
point	10	5	5	6	9684.146381803292	12846.37268694159	31.53125	9703	12834
point	9	6	2	6	18651.90668172943	13286.0283119724	132.0	18642	13127
point	8	6	0	6	7509.413748429094	17921.743795803384	298.0	7654	17541
point	23	3	1	6	15764.80644119885	21536.92166680371	504.5	15382	21382
point	6	6	0	6	11969.120486116683	25322.426019719096	298.0	11973	25151
point	5	6	0	6	13318.534042799154	20555.152989535207	672.0	13308	20551
point	4	7	1	6	15681.288521369388	7796.672179459181	298.0	15681	7801
point	3	7	1	6	11224.189377320423	15140.124499643383	504.50000000000006	11215	15107
point	2	7	2	6	11507.701197745393	28794.25998619985	252.25	11660	28770
point	1	7	0	6	15016.035102875247	13253.441690846761	448.0	15114	13360
point	0	7	0	6	15368.081446911381	14045.55626905594	672.0	15104	14020
newpoint	30	1	0	6	15130.0	23113.0	298.0	15130	23016
newpoint	31	1	0	6	10589.0	4297.0	298.0	10577	4322
newpoint	32	1	0	6	8402.0	18747.0	298.0	8386	18640
newpoint	33	1	0	6	14768.0	8109.0	198.0	14768	8174
newpoint	34	1	0	6	8793.0	7949.0	298.0	8669	7869
point	34	2	0	7	8760.302878675384	7749.442935373495	298.0	9018	7412
point	33	2	0	7	14875.648324237864	8214.23379334647	198.0	14953	8193
point	32	2	0	7	8428.712973162676	18471.395532991603	298.0	8392	18452
point	31	2	0	7	10362.116624219969	4429.826769872221	298.0	10378	4510
point	30	2	0	7	15101.921206271314	22816.970903276073	298.0	15096	22775
point	29	3	1	7	4020.8925804567066	15008.40140939862	298.0	4051	15057
point	28	3	0	7	8852.854995153784	13099.667832558287	298.0	9007	13005
point	27	3	2	7	7243.880098919236	12454.936531204565	252.25	7258	12399
point	26	3	1	7	9660.763573524204	23195.236426475796	504.50000000000006	9878	22978
point	25	3	1	7	6074.236212996783	16061.25044474204	298.0	6206	16057
point	22	4	0	7	7063.915459060493	13463.086688335075	298.0	7183	13654
point	21	4	1	7	7865.060398287387	18381.8311024262	298.0	7764	18525
point	20	4	0	7	13140.21297544195	20783.389932786944	298.0	13171	20723
point	19	5	2	7	5092.141003865928	17360.187651135075	252.25	5185	17371
point	24	4	5	7	7617.800292414397	8401.902070534705	31.53125	7682	8321
point	17	5	1	7	15013.261751352275	22286.47235135654	298.0	14989	22150
point	16	5	0	7	17918.88297381718	24994.09093701915	132.0	17719	24776
point	15	5	1	7	10450.474335590367	8332.278017848712	448.00000000000006	10515	8400
point	14	6	1	7	6554.559854744976	14494.152201836765	504.5	7572	14888
point	13	6	0	7	12699.419369011992	21888.86725491734	298.0	12775	21687
point	12	6	0	7	2412.1522691463365	22014.408563019202	132.0	2569	21983
point	11	6	1	7	11528.495473171495	25960.410918213653	298.0	11539	25860
point	10	6	5	7	9707.487691283297	12841.778664891048	31.53125	9808	13016
point	9	7	2	7	18643.699639930404	13154.283693619662	132.0	18642	13127
point	8	7	0	7	7615.207008968855	17643.154876382014	298.0	7654	17541
point	23	4	1	7	15297.013463340712	21348.005385336284	504.5	15187	21304
point	6	7	0	7	11782.839158826097	25146.559841556023	448.00000000000006	11640	25144
point	5	7	0	7	12836.660617049027	20117.585631439328	672.0	12780	20082
point	4	8	1	7	15913.20284395618	7743.058519464482	298.0	15949	7729
point	3	8	1	7	11105.872249409722	14649.881221464719	504.49999999999994	11090	14578
point	2	8	2	7	11754.037383446192	28742.304058300095	252.24999999999997	11806	28727
point	1	8	0	7	15315.930093491186	13586.244032079529	448.0	15481	13769
point	0	8	0	7	14780.327732857573	13773.770790640117	672.0	14452	13524
newpoint	35	1	1	7	11496.0	29606.0	132.0	11472	29502
newpoint	36	1	1	7	10303.0	10364.0	298.0	10508	10255
newpoint	37	1	0	7	12854.0	13378.0	448.0	12975	13445
newpoint	38	1	0	7	11773.0	18122.0	88.0	12022	18169
newpoint	39	1	1	7	14433.0	16175.0	298.0	14324	16185
point	39	2	1	8	14227.104940773876	16041.588428471745	504.5	14067	16065
point	38	2	0	8	11859.47303148178	18138.32221879375	88.0	12022	18169
point	37	2	0	8	13179.540641904081	13028.28746144193	672.0	13220	12936
point	36	2	1	8	10566.079420399949	10224.024309120026	298.0	10673	10167
point	35	2	1	8	11461.301466387251	29479.110114130865	132.0	11429	29410
point	34	3	0	8	8941.169084241104	7512.606671924972	298.0	9018	7412
point	33	3	0	8	15055.730465454686	8135.919567155327	197.99999999999997	15120	8091
point	32	3	0	8	8270.571527896216	18346.881974622233	298.0	8285	18345
point	31	3	0	8	10513.842272566462	4674.753010746995	298.0	10525	4686
point	30	3	0	8	15055.260296263024	22522.71416647951	298.0	14989	22150
point	29	4	1	8	4171.83407240217	15265.15123435439	298.0	4233	15378
point	28	4	0	8	9106.734200427574	12943.625107429185	298.0	9280	12837
point	27	4	2	8	7363.2530796305255	12238.66715265477	252.25	7422	12174
point	26	4	1	8	10017.661625451718	22838.66392612276	504.49999999999994	10307	22550
point	25	4	1	8	6372.085747510505	16051.782646675063	298.0	6588	16045
point	22	5	0	8	7222.872667524248	13715.138090203847	298.0	7243	13746
point	21	5	1	8	7692.165124833826	18624.54261273027	298.0	7624	18719
point	20	5	0	8	13232.192251897053	20508.86090525678	672.0	13188	20476
point	19	6	2	8	5335.380550971467	17368.500494505864	252.25	5376	17089
point	24	5	5	8	7637.400389885862	8377.202760712938	31.53125	7682	8321
point	17	6	1	8	14965.054202399526	21992.421202887206	298.0	14958	21946
point	16	6	0	8	17829.695498629506	24896.7790966828	132.0	17719	24776
point	15	6	1	8	10693.943094496586	8677.815580241011	448.0	10652	8973
point	14	7	1	8	7025.040460324254	14676.27372657713	504.5	7572	14888
point	13	7	0	8	12817.710737194937	21616.47761998045	298.0	12818	21616
point	12	7	0	8	2541.5827229756037	21988.490275623044	132.0	2569	21983
point	11	7	1	8	11630.644292282235	25752.971520538194	298.0	11640	25144
point	10	7	5	8	9723.24456489489	12869.090579151141	31.53125	9808	13016
point	9	8	2	8	18606.54955570432	13033.597039471173	132.0	18531	12973
disappearpoint	8	7	0	8	7654.0	17541.0	0.0	7654	17541
point	23	5	1	8	14827.767197231437	21162.78542099175	504.49999999999994	14826	21162
point	6	8	0	8	11335.069089455283	25133.199387910005	448.0	11325	25133
point	5	8	0	8	12603.0	20639.959053571984	672.0	12603	20838
point	4	9	1	8	16081.505847186236	7952.167742629451	298.0	16196	8145
point	3	9	1	8	10707.581109676164	14590.747296344129	448.0	10670	14592
point	2	9	2	8	11991.748979636734	28658.21651084561	252.25	11995	28657
point	1	9	0	8	15616.731690830034	13918.239786676359	448.0	15708	14019
point	0	9	0	8	14229.150016417483	13391.10780795538	672.0	14016	13264
newpoint	40	1	0	8	10998.0	27761.0	198.0	10912	27750
newpoint	41	1	3	8	11940.0	19576.0	126.125	11841	19530
newpoint	42	1	2	8	3384.0	12008.0	252.25	4201	12410
newpoint	43	1	2	8	14244.0	28520.0	252.25	14220	28470
newpoint	44	1	0	8	12547.0	11722.0	298.0	12565	11496
point	44	2	0	9	12668.170091647731	11467.010056892374	448.0	12686	11462
point	43	2	2	9	14137.846479351794	28291.18143665092	252.25000000000003	14099	28206
point	42	2	2	9	3610.33494248163	12119.366764844082	252.25	4201	12410
point	41	2	3	9	11848.668660613697	19514.872779063393	126.125	11914	19386
point	40	2	0	9	10869.910457954762	27830.975446290806	298.0	10692	27851
point	38	3	0	9	11945.946062963561	18154.6444375875	88.0	12022	18169
point	37	3	0	9	12676.632231340256	12761.520933819684	672.0	12284	12624
point	36	3	1	9	10653.712040759703	9901.872289086776	448.0	10614	9356
point	35	3	1	9	11402.29257080069	29361.104860388958	132.0	11364	29291
point	34	4	0	9	9117.515975631643	7272.4349122239155	298.0	9182	7182
point	33	4	0	9	15246.225059316335	8110.311722835528	447.99999999999994	15292	8078
point	32	4	0	9	8556.467465603735	18332.10954174296	298.0	8704	18357
point	31	4	0	9	10726.243466567428	4800.914070623261	298.0	10828	4765
point	30	4	0	9	15003.10036251721	22229.31453915931	298.0	14989	22150
point	29	5	1	9	4297.909019226993	15532.538503551477	298.0	4497	15692
point	28	5	0	9	9360.95665003977	12788.146849113931	298.0	9454	12732
point	27	5	2	9	7530.388749109653	12049.749482727959	252.25	7545	12033
point	26	5	1	9	10373.434300229099	22480.990726893804	504.5	10436	22416
point	25	5	1	9	6669.946581358578	16042.686214173405	298.0	7013	16033
point	22	6	0	9	7384.0842989141465	13965.765927154729	298.0	7399	13989
point	21	6	1	9	7505.220600267035	18856.25619524698	298.0	7489	18875
point	20	6	0	9	12753.06244344971	20064.997587880807	672.0	12517	19916
point	19	7	2	9	5371.658617960445	17118.872843081703	252.25	5376	17089
point	24	6	5	9	7657.000487357327	8352.503450891174	31.53125	7682	8321
point	17	7	1	9	14935.0	21696.285015519057	298.0	14935	21619
point	16	7	0	9	17740.508023441827	24799.46725634645	132.0	17719	24776
point	15	7	1	9	10635.420588096295	9121.903572947636	448.0	10614	9356
point	14	8	1	9	7495.521065903533	14858.395251317497	504.5	7572	14888
point	13	8	0	9	12926.22497633361	21691.14065714354	132.0	13011	21750
point	12	8	0	9	2671.0117923780913	21962.5650759083	132.0	3822	21732
point	11	8	1	9	11635.22196438044	25455.006682145875	298.0	11640	25144
point	10	8	5	9	9739.001438506482	12896.402493411237	31.53125	9808	13016
point	9	9	2	9	18500.858300516113	12954.914980309668	132.0	18431	12913
point	39	3	1	9	13728.159972022102	16116.238652996566	504.5	13601	16136
point	23	6	1	9	14360.149566720882	20973.473351002714	504.49999999999994	14342	20966
point	6	9	0	9	10979.75771088632	25138.0	448.0	10964	25138
point	5	9	0	9	12519.40856388605	21298.257579302845	672.0	12474	21403
point	4	10	1	9	16269.633518217528	8148.934615477272	298.0	16327	8152
point	3	10	1	9	10259.877975096353	14606.935242238056	448.0	10258	14607
point	2	10	2	9	12225.57339454461	28563.58285891564	252.25	12807	28333
point	1	10	0	9	15906.275232681943	14259.013565603394	448.0	15936	14291
point	0	10	0	9	13624.13629278318	13102.528522654375	672.0	13220	12936
newpoint	45	1	2	9	12504.0	18184.0	252.25	12429	18186
newpoint	46	1	0	9	9703.0	12834.0	298.0	9599	12644
newpoint	47	1	0	9	12141.0	4446.0	298.0	12237	4507
newpoint	48	1	0	9	16777.0	24224.0	132.0	16904	24010
newpoint	49	1	2	9	3919.0	14375.0	252.25	3871	14482
point	49	2	2	10	3814.131419263291	14604.41202972139	252.24999999999997	3812	14609
point	48	2	0	10	16844.3666024073	24110.48462271526	132.0	16904	24010
point	47	2	0	10	12469.120895002867	4355.828828884688	448.0	12475	4352
point	46	2	0	10	9668.361599325868	12601.399962618758	298.0	9726	12566
point	45	2	2	10	12311.446873742945	18294.711120050168	252.24999999999997	12292	18433
point	44	3	0	10	13113.6518836033	11487.231437438462	447.99999999999994	13123	11489
point	43	3	2	10	14242.089542671243	28137.532342947277	252.25	14501	28012
point	42	3	2	10	3836.6698849632603	12230.733529688165	252.25	4201	12410
point	41	3	3	10	11905.697584242635	19402.377368069323	126.125	11914	19386
point	40	3	0	10	10785.266204936293	28097.036146627834	672.0	10938	28315
point	38	4	0	10	11995.850418254553	18121.777495236245	448.0	11749	17676
point	37	4	0	10	12462.267139262602	12283.489733992785	1009.0	12996	11264
point	36	4	1	10	10621.206084520038	9455.053127894078	448.0	10614	9356
point	35	4	1	10	11334.461613479463	29248.059938113664	132.0	11256	29134
point	34	5	0	10	9393.23370351144	7367.343509930594	448.0	9403	7376
point	33	5	0	10	15584.140032634798	8052.95690964775	448.0	15417	8409
point	32	5	0	10	8726.85874230326	18210.38875626184	298.0	8733	18171
point	31	5	0	10	11006.677606147914	4700.128650159022	298.0	11026	4693
point	30	5	0	10	14956.495091821278	21935.00259407857	298.0	14945	21851
point	29	6	1	10	4539.658695673107	15696.73985507479	298.0	4686	15713
point	28	6	0	10	9615.798714328426	12633.68267938884	298.0	9726	12566
point	27	6	2	10	7711.320670223792	11875.819744133829	252.25	7744	11851
point	26	6	1	10	10655.05003933859	22070.038063689164	504.5	10663	22051
point	25	6	1	10	6967.82786479408	16034.275448523462	298.0	7013	16033
point	22	7	0	10	7544.965394102688	14216.60705521097	298.0	7576	14265
point	21	7	1	10	7259.549199722756	18919.910683346683	298.0	7248	18915
point	20	7	0	10	12348.1007423079	19574.77383792108	672.0	12201	19289
point	19	8	2	10	5591.712109305991	17141.729626719243	252.25	5601	17144
point	24	7	5	10	7676.600584828792	8327.804141069408	31.53125	7682	8321
point	17	8	1	10	14966.771301221572	21401.22394005002	298.0	14984	21325
point	16	8	0	10	17644.13386693414	24842.54767383632	132.0	17269	25176
point	15	8	1	10	10629.44944168561	9568.364359441182	448.0	10673	10167
point	14	9	1	10	7976.7377366728615	15009.186008364259	504.5	8948	15300
point	13	9	0	10	13035.379084610555	21765.32399604092	132.0	13046	21772
point	12	9	0	10	2800.4404896991114	21936.6380184242	132.0	3822	21732
point	11	9	1	10	11639.799636478647	25157.041843753555	298.0	11640	25144
point	10	9	5	10	9754.758312118076	12923.714407671332	31.53125	9808	13016
point	9	10	2	10	18385.802874907695	12935.598562546153	132.0	17947	13155
point	39	4	1	10	13250.061841772613	16265.645514053387	504.49999999999994	13138	16323
point	23	7	1	10	13893.485496380896	20781.824497853762	504.5	13308	20551
point	6	10	0	10	11089.635201457395	24624.69491932359	672.0	11196	24373
point	5	10	0	10	12116.653532743248	21571.627017145544	1009.0	12036	21504
point	4	11	1	10	16548.85090574994	8236.794166957012	298.0	17142	8600
disappearpoint	3	10	1	10	10047.0	14655.0	0.0	10047	14655
point	2	11	2	10	12460.057052481116	28470.591049272447	252.25	12807	28333
point	1	11	0	10	15955.888902238257	14703.990777136367	672.0	15937	14751
point	0	11	0	10	12994.059663941352	12872.70110056829	672.0	12284	12624
newpoint	50	1	3	10	13304.0	19994.0	126.12500000000001	13240	19989
newpoint	51	1	0	10	12255.0	18826.0	448.0	12191	18927
newpoint	52	1	5	10	19764.0	23634.0	31.53125	20027	23722
newpoint	53	1	0	10	11919.0	25149.0	298.0	11940	24890
newpoint	54	1	1	10	11850.0	6765.0	298.0	11937	7089
point	54	2	1	11	11927.280943202883	7052.8048919279745	298.0	11937	7089
point	53	2	0	11	11942.784023761009	24851.951675266206	298.0	11952	24726
point	52	2	5	11	19793.90178129695	23644.005158760956	31.53125	20027	23722
point	51	2	0	11	11905.399979335165	18909.190583573538	448.0	11570	18739
point	50	2	3	11	13189.447762901027	20021.802523906532	126.125	13168	20046
point	48	3	0	11	16918.08215361273	24015.594280202316	132.0	17050	24068
point	47	3	0	11	12882.859173775088	4511.991148030631	448.0	12931	4553
point	46	3	0	11	9902.81232538168	12425.531372232825	298.0	9935	12403
point	45	3	2	11	12281.445611907388	18545.104716767488	252.25	12255	18826
point	44	4	0	11	13555.476106434126	11559.852658669583	448.0	13604	11564
point	43	4	2	11	14469.067651211484	28027.482350927767	252.25	14501	28012
point	42	4	2	11	4063.0048274448905	12342.100294532247	252.25	4201	12410
point	41	4	3	11	12016.191831286756	19351.7988922812	126.125	12201	19289
point	40	4	0	11	11181.14310340852	28639.93546368133	672.0	11321	28824
point	38	5	0	11	11778.822574100539	17729.855417698043	448.0	11749	17676
point	37	5	0	11	12930.253701950593	11389.582816498867	1009.0	12996	11264
point	36	5	1	11	10647.332713017935	9008.938109761893	448.0	10652	8973
point	35	5	1	11	11259.65041333827	29139.306619389892	132.0	11256	29134
point	34	6	0	11	9727.011767054872	7666.109546252902	448.0	9992	7896
point	33	6	0	11	15401.425851917938	8461.313939562864	447.99999999999994	15380	8543
point	32	6	0	11	8970.509355575907	18272.10907231144	298.0	9003	18286
point	31	6	0	11	11270.751719740716	4572.407344398649	298.0	11589	4498
point	30	6	0	11	14935.0	21638.23099482943	298.0	14935	21619
point	29	7	1	11	4836.497973035184	15721.852821943246	298.0	4941	15728
point	28	7	0	11	9853.164522395093	12462.133378682722	298.0	9895	12431
point	27	7	2	11	7769.5284565520615	11702.476942716412	252.25	7716	11621
point	26	7	1	11	10943.695364354799	21656.887641552814	504.5	10965	21628
point	25	7	1	11	7298.63884029995	16171.536625851959	504.5	7323	16192
point	22	8	0	11	7719.149908406876	14455.690358322261	298.0	7789	14514
point	21	8	1	11	6976.384448587578	19002.788258415192	298.0	6425	19181
point	20	8	0	11	12036.394068388197	18984.749092812555	448.0	12027	18972
point	19	9	2	11	5842.374848339962	17169.21826773701	252.24999999999997	5869	17172
point	24	8	5	11	7702.657608178857	8330.754981640015	31.53125	7718	8338
point	17	9	1	11	14814.286338428794	21157.348987317317	504.50000000000006	14758	21135
point	16	9	0	11	17545.475836867896	24930.24370056187	132.0	17269	25176
point	15	9	1	11	10661.955397925276	10015.18352063388	448.0	10673	10167
point	14	10	1	11	8460.038365154947	15153.895208171394	504.5	8948	15300
point	13	10	0	11	13165.159873587518	21763.605889456318	132.0	13699	21726
point	12	10	0	11	2929.8691870201314	21910.7109609401	132.0	3822	21732
point	11	10	1	11	11219.595133948456	25135.141329046346	298.0	11126	25136
point	10	10	5	11	9770.51518572967	12951.026321931427	31.53125	9808	13016
point	9	11	2	11	18267.738485695707	12994.630757152147	132.0	17947	13155
point	39	5	1	11	12809.014783419034	16510.24915034041	504.50000000000006	12748	16546
point	23	8	1	11	13424.143328691667	20596.788880664055	504.5	13308	20551
point	6	11	0	11	11355.49601833588	24007.537594066096	672.0	11455	23778
point	5	11	0	11	11267.205197022595	21051.780734431242	1009.0	10364	20772
point	4	12	1	11	16802.99041911068	8392.412635490682	298.0	17142	8600
point	49	3	2	11	3910.9095388449696	14830.947299585725	252.25000000000003	3924	14852
point	2	12	2	11	12694.54071041762	28377.599239629253	252.25	12807	28333
point	1	12	0	11	15511.38233346577	15182.290561974942	672.0	15494	15194
point	0	12	0	11	12359.837055829745	12650.562217524124	672.0	12284	12624
newpoint	55	1	1	11	17671.0	9810.0	132.0	17565	10004
newpoint	56	1	0	11	11401.0	11072.0	298.0	11505	11079
newpoint	57	1	1	11	8655.0	17760.0	504.5	8558	17796
newpoint	58	1	0	11	14715.0	15764.0	298.0	14676	15688
newpoint	59	1	5	11	11384.0	20341.0	31.53125	11484	20140
point	59	2	5	12	11398.044995722168	20312.769558598444	31.53125	11484	20140
point	58	2	0	12	14619.957588077912	15483.63182640295	298.0	14590	15352
point	57	2	1	12	8165.457982119509	17716.796608842295	504.5	8052	17690
point	56	2	0	12	11477.1584342229	10891.750531076885	298.0	11463	10864
point	55	2	1	12	17607.707865777975	9925.836547538422	132.0	17565	10004
point	54	3	1	12	12197.17239270565	7075.493782892329	298.0	12303	7070
point	53	3	0	12	11781.464515759306	24746.062998145964	298.0	11476	24782
point	52	3	5	12	19823.803562593897	23654.010317521912	31.53125	20027	23722
point	51	3	0	12	11516.272981105349	18694.14787845245	448.0	11422	18638
point	50	3	3	12	13118.979257791922	20125.9600631099	126.125	13046	20245
point	48	4	0	12	17040.756628970794	24064.327975892505	132.0	17050	24068
point	47	4	0	12	13219.010470862659	4808.0104708626595	448.0	13265	4854
point	46	4	0	12	10235.156611300732	12903.261018834553	672.0	10277	12973
point	45	4	2	12	12257.801441204752	18796.24415152791	252.25	12255	18826
disappearpoint	44	4	0	12	13752.0	11736.0	0.0	13752	11736
